district_id,district_name,state,population,rural_population,urban_population,rural_fraction,literacy_rate,female_literacy,sc_pct,st_pct,cultivators,agri_laborers,rural_households,poverty_rate_proxy,solid_fuel_pct,bank_account_pct,electricity_pct,mobile_ownership_pct,improved_water_pct,sanitation_pct,women_bank_account_pct,child_stunting_pct,pmuy_eligible,pmuy_connections,pmuy_coverage,pmkisan_eligible,pmkisan_beneficiaries,pmkisan_coverage
553,Sant Kabir Nagar,Uttar Pradesh,636449,535296,101152,0.8411,0.6023,0.4312,0.0814,0.2031,51026,43612,107520,0.4864,0.6594,0.4477,0.5707,0.6188,0.5046,0.3643,0.3466,0.3838,454564,255242,0.5615,320456,234299,0.7311
554,Sant Ravi Das Nagar,Uttar Pradesh,322103,267051,55051,0.8291,0.5055,0.4002,0.1562,0.0027,45724,28499,58837,0.4494,0.648,0.4224,0.5765,0.72,0.552,0.546,0.3292,0.3426,244445,155614,0.6366,251328,194245,0.7729
555,Shahjahanpur,Uttar Pradesh,494768,373978,120789,0.7559,0.5545,0.399,0.1881,0.0,60778,31982,75791,0.4878,0.633,0.4171,0.5984,0.6794,0.5092,0.5085,0.39,0.2953,307592,166436,0.5411,314097,201044,0.6401
556,Shravasti,Uttar Pradesh,674180,522638,151541,0.7752,0.6604,0.5472,0.2081,0.061,47015,40714,95290,0.4709,0.6368,0.5664,0.6137,0.5547,0.5376,0.548,0.5687,0.3076,389051,220883,0.5678,297061,216844,0.73
557,Siddharth Nagar,Uttar Pradesh,606591,447088,159502,0.7371,0.5254,0.4239,0.2271,0.0175,37800,42943,97767,0.4858,0.7435,0.362,0.6039,0.6885,0.5079,0.5778,0.3443,0.3674,466047,243208,0.5219,273406,176149,0.6443
558,Sitapur,Uttar Pradesh,1348196,1089746,258449,0.8083,0.6441,0.5036,0.0693,0.0,93175,82387,258300,0.4716,0.5393,0.4784,0.6943,0.6983,0.5848,0.4766,0.4086,0.3028,893131,464245,0.5198,594475,474054,0.7974
559,Sonbhadra,Uttar Pradesh,50000,47221,2778,0.9444,0.5364,0.4276,0.0486,0.0,3994,1940,10428,0.402,0.6973,0.5073,0.4904,0.4913,0.5234,0.3072,0.4151,0.3092,46618,28512,0.6117,20093,13148,0.6544
560,Sultanpur,Uttar Pradesh,674605,564588,110016,0.8369,0.7258,0.6023,0.1653,0.0,73879,34631,136481,0.54,0.5424,0.7557,0.5132,0.832,0.5303,0.5347,0.5716,0.284,474625,283395,0.5971,367428,260220,0.7082
561,Unnao,Uttar Pradesh,184563,158701,25861,0.8599,0.5959,0.4376,0.1004,0.0128,28123,20443,31891,0.4077,0.6126,0.5022,0.4784,0.6304,0.6097,0.4587,0.4856,0.3681,125255,74707,0.5965,164450,130118,0.7912
562,Varanasi,Uttar Pradesh,1028907,743194,285712,0.7223,0.5798,0.5119,0.1602,0.0,128711,54285,142877,0.396,0.5571,0.6045,0.6293,0.6484,0.5912,0.5319,0.3823,0.2984,510331,355922,0.6974,619648,448543,0.7239
563,Almora,Uttarakhand,255394,219607,35786,0.8599,0.7741,0.6469,0.1315,0.0456,11989,11266,42851,0.0495,0.3576,0.7718,0.6902,0.7662,0.523,0.4403,0.6232,0.3103,98243,77213,0.7859,78744,61654,0.783
564,Bageshwar,Uttarakhand,305998,210727,95270,0.6887,0.7159,0.6546,0.0471,0.1683,27788,13680,39490,0.1552,0.4408,0.4436,0.7192,0.8102,0.7261,0.6404,0.4372,0.2719,111605,63518,0.5692,140415,118355,0.8429
565,Chamoli,Uttarakhand,1382975,1007400,375574,0.7284,0.8413,0.7742,0.2167,0.0259,79584,84603,233918,0.1199,0.2337,0.7171,0.708,0.7669,0.567,0.5094,0.5594,0.2837,350492,261634,0.7465,555958,501925,0.9028
566,Champawat,Uttarakhand,285168,184979,100188,0.6487,0.6479,0.5863,0.1357,0.2916,29709,14399,35107,0.1923,0.6965,0.5505,0.6842,0.6354,0.6568,0.6933,0.3915,0.309,156774,107251,0.6841,149355,122963,0.8233
567,Dehra Dun,Uttarakhand,455556,295689,159866,0.6491,0.7091,0.59,0.263,0.1456,29997,23119,55813,0.0576,0.5408,0.6397,0.7643,0.8469,0.5866,0.6293,0.5479,0.2208,193518,132282,0.6836,179857,157989,0.8784
568,Haridwar,Uttarakhand,82646,55779,26866,0.6749,0.6199,0.4946,0.1671,0.0,5823,4872,12209,0.1084,0.5932,0.5739,0.6649,0.6221,0.5604,0.5221,0.4457,0.3103,46432,32685,0.704,36214,28738,0.7936
569,Naini Tal,Uttarakhand,76645,51314,25330,0.6695,0.7747,0.6112,0.166,0.0879,5947,5251,9446,0.1563,0.4806,0.7271,0.6443,0.7188,0.7235,0.5756,0.6195,0.2087,29101,17445,0.5995,37917,30671,0.8089
570,Pauri Garhwal,Uttarakhand,303547,201416,102130,0.6635,0.6943,0.588,0.1888,0.0,21733,14019,40615,0.1232,0.6016,0.6722,0.7291,0.716,0.5312,0.7082,0.6142,0.2322,156652,123165,0.7863,121060,94242,0.7785
571,Pithoragarh,Uttarakhand,344412,196158,148253,0.5695,0.8028,0.6965,0.2218,0.0054,28628,17955,44315,0.0727,0.5286,0.6449,0.8033,0.8762,0.5554,0.6735,0.5873,0.3451,150183,113644,0.7567,157736,133437,0.846
572,Rudra Prayag,Uttarakhand,287551,201093,86457,0.6993,0.6577,0.5475,0.1015,0.2582,22523,10824,37827,0.0841,0.4844,0.6593,0.6527,0.6145,0.5806,0.552,0.5075,0.2866,117478,75873,0.6459,112917,86759,0.7684
573,Tehri Garhwal,Uttarakhand,353621,272820,80800,0.7715,0.6576,0.5898,0.1507,0.1838,26368,20601,52568,0.0649,0.6277,0.5756,0.5958,0.6656,0.5682,0.5381,0.5448,0.293,211554,137398,0.6495,159043,123062,0.7738
574,Udham Singh Nagar,Uttarakhand,126334,77955,48378,0.6171,0.6669,0.5899,0.1477,0.0218,11999,9788,18074,0.1439,0.416,0.5275,0.6948,0.7775,0.7187,0.7108,0.4549,0.3187,48201,28005,0.5811,73773,62115,0.842
575,Uttarkashi,Uttarakhand,1545702,1111809,433892,0.7193,0.6853,0.5788,0.2205,0.0114,110460,64431,209102,0.1505,0.4073,0.6126,0.5956,0.695,0.8266,0.5706,0.4775,0.285,546050,360840,0.6608,592203,529465,0.8941
576,Bankura,West Bengal,164906,111303,53602,0.675,0.6834,0.5316,0.1046,0.0862,11084,8154,26471,0.2858,0.4794,0.5136,0.7718,0.7707,0.6251,0.5393,0.4211,0.3524,81362,50349,0.6189,65142,52159,0.8007
577,Barddhaman,West Bengal,488332,272353,215978,0.5577,0.6876,0.5597,0.1414,0.0657,55932,34305,57430,0.3657,0.5302,0.3687,0.8355,0.7432,0.6602,0.6905,0.3366,0.3254,195224,107822,0.5523,305554,266132,0.871
578,Birbhum,West Bengal,2834976,2182351,652624,0.7698,0.5692,0.4993,0.0604,0.2279,241885,127843,492966,0.2985,0.5877,0.3977,0.6199,0.7165,0.5172,0.455,0.3991,0.3097,1857520,1225645,0.6598,1251946,863195,0.6895
579,Dakshin Dinajpur,West Bengal,393472,265697,127774,0.6753,0.5698,0.4585,0.0624,0.0934,32215,31449,52378,0.2627,0.5788,0.4582,0.6406,0.5554,0.5543,0.56,0.4006,0.3842,194371,138860,0.7144,215574,136593,0.6336
580,Darjiling,West Bengal,152716,122059,30656,0.7993,0.7968,0.6342,0.1258,0.2318,10797,5446,30003,0.3465,0.5896,0.7832,0.6854,0.7296,0.5104,0.5409,0.695,0.2441,113413,74303,0.6552,55000,46271,0.8413
581,East Midnapore,West Bengal,562536,484271,78264,0.8609,0.7864,0.6379,0.1127,0.0,70239,48812,110518,0.3254,0.5068,0.66,0.6523,0.7967,0.6121,0.5107,0.5193,0.1766,359109,223428,0.6222,403122,299736,0.7435
582,Haora,West Bengal,453094,419184,33909,0.9252,0.6415,0.5051,0.2211,0.1088,33374,31759,89035,0.2799,0.5248,0.5633,0.5842,0.5508,0.4821,0.4752,0.4338,0.3088,299578,193749,0.6467,220548,166787,0.7562
583,Hugli,West Bengal,83403,62581,20821,0.7503,0.5546,0.4293,0.1521,0.0507,7921,3095,12815,0.3121,0.6068,0.4208,0.6135,0.6508,0.507,0.4938,0.381,0.298,49855,30550,0.6128,37301,23462,0.629
584,Jalpaiguri,West Bengal,481035,337304,143730,0.7012,0.6949,0.5471,0.1768,0.0,58156,30424,75697,0.375,0.3816,0.4831,0.6376,0.6281,0.5618,0.675,0.3417,0.2596,185196,103674,0.5598,299943,210099,0.7005
585,Kochbihar,West Bengal,651725,529036,122688,0.8117,0.5912,0.4966,0.2793,0.049,42371,33645,96388,0.3327,0.7788,0.5311,0.5752,0.6238,0.5908,0.6123,0.4249,0.2725,481287,277843,0.5773,257399,169939,0.6602
586,Kolkata,West Bengal,170468,144705,25762,0.8489,0.6937,0.6277,0.1185,0.0952,16279,7760,26874,0.3029,0.4196,0.5969,0.5289,0.6492,0.4726,0.5744,0.4819,0.2827,72296,44457,0.615,81399,61031,0.7498
587,Maldah,West Bengal,345917,238257,107659,0.6888,0.5874,0.4646,0.068,0.1414,32551,33266,57860,0.2456,0.4706,0.5085,0.5818,0.6304,0.7703,0.6072,0.4258,0.4741,174572,115381,0.661,222864,165029,0.7405
588,Murshidabad,West Bengal,342413,208203,134209,0.608,0.677,0.5132,0.284,0.0496,26543,31322,44705,0.3305,0.446,0.657,0.6156,0.7023,0.5098,0.6102,0.5613,0.2481,127832,84542,0.6614,195938,155223,0.7922
589,Nadia,West Bengal,168398,121570,46827,0.7219,0.5533,0.3865,0.2086,0.0278,14785,9384,24623,0.291,0.7169,0.4306,0.6382,0.6815,0.4648,0.4695,0.3687,0.3671,113176,71879,0.6351,81839,69215,0.8458
590,North 24 Parganas,West Bengal,383977,245674,138302,0.6398,0.628,0.4713,0.079,0.2432,31831,19069,61338,0.3747,0.6753,0.5187,0.6539,0.6337,0.6345,0.5489,0.4272,0.2922,265571,143111,0.5389,172353,136440,0.7916
591,Puruliya,West Bengal,50000,36819,13180,0.7364,0.6466,0.5065,0.2175,0.0,4353,2595,8019,0.2228,0.6005,0.5101,0.5962,0.7019,0.337,0.4925,0.3761,0.3505,30871,21292,0.6897,23526,15833,0.673
592,South 24 Parganas,West Bengal,1240186,926728,313457,0.7472,0.6644,0.5192,0.2265,0.174,98380,60752,182685,0.2611,0.5079,0.5255,0.6316,0.647,0.5436,0.5408,0.4256,0.2602,594892,383120,0.644,538841,437751,0.8124
593,Uttar Dinajpur,West Bengal,371980,319056,52923,0.8577,0.7635,0.6972,0.1183,0.2556,30647,30225,72348,0.2205,0.3942,0.5682,0.6127,0.7286,0.4284,0.5628,0.5212,0.2865,182850,147016,0.804,206120,162483,0.7883
594,West Midnapore,West Bengal,212889,155477,57411,0.7303,0.6686,0.5351,0.2133,0.2347,22933,10363,29218,0.3127,0.5621,0.6129,0.7509,0.6701,0.4973,0.4342,0.6088,0.3597,105296,65423,0.6213,112744,85811,0.7611
